Temperature,MidTemp,M.E_full,M.D_NoCorr,MBase,M.A_comp,M.B_fluct
3,24.4,2.4398530364219058,2.4202739889736353,17.16953633196033,2.691483483099808,15.332675812434813
3,24.4,2.1307564185803125,2.1247317644404697,15.554329911277053,2.310366416159835,14.304524740432205
3,24.4,1.7387197846982019,1.7245607214255407,18.913377085730524,1.8674871296657154,16.832704159150378
3,24.4,1.5990674812298211,1.5925437821924795,15.110145371503396,1.7124668034489556,13.929506123166146
3,24.4,2.7174640196516124,2.696851194750494,16.295934508125775,2.9428487180783365,14.557429218032166
3,24.4,1.662752174853077,1.6493499458159386,16.104596098262153,1.7941221152796827,14.432130391599888
3,24.4,2.142928622993082,2.146121963634467,16.84920391688827,2.202371889034334,15.96887528598812
3,24.4,1.4345696584476226,1.4278428876914626,13.503377110470602,1.5416502024075804,12.37764405369346
3,24.4,5.62784421304728,5.627719038867703,17.792074039606124,5.751911166116509,16.595754104266874
3,24.4,1.5250493280049733,1.5102147809384283,22.69021099317915,1.6794263595386216,20.088969387439942
3,24.4,2.1425877767825976,2.138735113436213,16.785167612151096,2.2722637148274507,15.520058758491436
3,24.4,1.7282874219824076,1.7156923787583045,17.521615567592495,1.905321682956417,15.739040107179392
3,24.4,1.6735789763063067,1.6748968926118366,18.614931709017846,1.7860355651611763,17.322678431408914
3,24.4,1.8468412719686982,1.839438027505911,16.36503809882877,1.9910697738633527,15.044636881150593
3,24.4,1.2239159192759757,1.2189543608765294,14.544030169897477,1.3348403634935855,13.160221499637728
3,24.4,2.5951750131344498,2.589462957041736,15.634852718688826,2.7947495928353456,14.22776658055218
3,24.4,2.3139296845910633,2.2953623840436985,15.53266889572524,2.4253006880560535,13.807928620271998
3,24.4,2.16198677473727,2.150622058382369,17.04091331588863,2.3199898390427425,15.548902441868703
3,24.4,1.0790015016303856,1.0745410408356786,17.191165980093782,1.1854288932749635,15.599761585210075
3,24.4,1.490601376033046,1.4912024782015658,16.66218649859501,1.5032012887092423,15.620635691223754
3,24.4,2.1354652051771117,2.1271115813530153,18.00414699992296,2.2969095438428346,16.658935441048737
3,24.4,1.4389036964223378,1.43447854564095,14.763867895123676,1.5647113802895003,13.541004509899237
3,24.4,2.0288169965834535,2.0118719344781373,16.361558121704537,2.223721035910262,14.505318115197035
3,24.4,1.1276625640381472,1.1260929980175385,15.01389658645726,1.2320758107908683,13.724985765596086
3,24.4,1.60641186141465,1.6044578783799632,16.896768991123793,1.6979885771543972,15.644878852510502
3,24.4,1.6325737266082563,1.6296872050132312,18.25302991663818,1.7294583470489513,16.839097654626553
3,24.4,1.7579013072504006,1.7545710686839058,17.77956547384176,1.7662400849721496,16.284652065817184
3,24.4,1.372715509053379,1.3682530847446461,19.17946112469854,1.4977458792042713,17.277025112448435
3,24.4,2.0822938477546242,2.0770983489334385,15.449371826089864,2.2178267310265944,14.268884996752842
3,24.4,3.960647779014605,3.9293842422582954,17.83463873382306,4.391779575132603,15.97552682986192
3,24.4,1.2558404969018533,1.248292018378299,18.13706965176501,1.3734778126133504,16.386657113232502
3,24.4,1.3260772434736916,1.3205946775274005,15.11995500190132,1.425025367713906,13.750035432822067
3,24.4,2.5754746271484392,2.5761966302095725,17.13189232732451,2.701171422487429,16.109981227370493
3,24.4,2.7754029573218557,2.7773318566102247,16.39742712650413,2.850188753254869,15.374978123449326
3,24.4,1.879671631691933,1.8702859768558842,15.905427730067492,2.050708651036755,14.495543518855401
3,24.4,1.2394848242282313,1.2314279366142924,20.370599177532522,1.3504557035397422,18.495046292940692
3,24.4,1.392069592390583,1.3901368596699437,17.066693933509317,1.5127467235161562,15.722733798748447
3,24.4,3.3959550669752816,3.353973951550939,16.04677719348738,3.888906260669945,13.775703697232181
3,24.4,1.541453022590099,1.5328958259087686,17.773096612983576,1.5982502114493442,15.957060641077064
3,24.4,1.1807445986950202,1.1717604768429273,13.88196461910144,1.2821966880281281,12.467483687991257
3,24.4,2.286222655530971,2.2794316128037466,16.2241588125102,2.4666614052214544,14.910173741481845
3,24.4,1.3109988161048403,1.3021144839039738,12.852291548679556,1.4207775441375137,11.614765479500567
3,24.4,1.460834492691489,1.4536303767744834,15.983881021012584,1.5449923469298796,14.520255923935927
3,24.4,1.6486687118074779,1.6321277975435717,19.600880455453733,1.7458349195473182,17.22736959086088
3,24.4,2.384881442326957,2.376898254551763,14.338906648715904,2.274261624660797,13.195142006340728
3,24.4,3.1680278217569895,3.172818188842188,20.827589854067345,3.3496130060354146,19.381376747668174
3,24.4,1.7141167685439929,1.7068942650377086,16.94237816854935,1.828193674860719,15.56481335036718
3,24.4,2.1252700632667265,2.1197541086148295,17.41782141360288,2.0885455435323537,15.977821080097785
3,24.4,2.3854663642417684,2.386356245544699,19.853955416345364,2.462294724621772,18.560012275040297
3,24.4,1.6760705277229966,1.6755128558590346,16.36574664999295,1.6443333556202075,15.088701238861491
3,24.4,2.2513382563392907,2.239955377333365,16.38652199955321,2.420249470452383,14.786600239842496
3,24.4,1.6891984567219365,1.6738857468470794,15.27585665060163,1.8788190491493209,13.480219101039554
3,24.4,1.547788175195793,1.549075355805542,17.980977361819942,1.6282172948730749,16.831432505196073
3,24.4,1.6809276571559988,1.6737230456662937,18.42873024751788,1.7788114483403836,16.729577201870228
3,24.4,2.9182289203659137,2.89074477897332,15.870415036221099,3.2449126411099782,13.897892825749729
3,24.4,1.4452756374336149,1.4424496982053867,16.63776244895776,1.5448167002247084,15.239373934614402
3,24.4,1.35468599267948,1.3532413440487847,13.327459064314393,1.4072586907399154,12.530558565481428
3,24.4,1.4404020287574637,1.4284896617468807,16.483660678987015,1.585477556795888,14.688055867850979
3,24.4,1.8975591007345747,1.8793688764230445,17.401397941286792,2.0518904964934204,15.449007883862814
3,24.4,2.4193719101061877,2.388680995086002,16.6707991202008,2.70908969936136,14.338372971127745
3,24.4,1.6701623823160643,1.6704403972086128,17.5780374870725,1.7066243581314322,16.355756957789033
3,24.4,1.8029661614983181,1.7951372427597652,15.865512302092833,1.8917009633639645,14.581715522633704
3,24.4,2.6561611347275704,2.6371971464289286,16.846726009162406,2.8674606031795418,15.144252603506903
3,24.4,1.9729468978689777,1.96358404734063,15.882977940215524,2.1650392168546095,14.401172126372824
3,24.4,3.5169325365339574,3.5037962741369992,17.06810255456133,3.792405116674288,15.624336117750115
3,24.4,5.3159282614448315,5.280759396249111,15.724569554335302,5.563779592455214,14.186037899587333
3,24.4,2.0824689925022715,2.0764148929984625,14.930502268937918,2.215418500691837,13.838055377730615
3,24.4,1.3939986817602197,1.3899257671705916,14.888105083524106,1.5109722332035642,13.70386993653593
3,24.4,4.053007213514794,4.033949116672756,18.140607762203476,4.165344104066297,16.50845811525865
3,24.4,3.3564952648457878,3.3490173204399296,20.376797593342097,3.6061809912823843,18.750296625128858
3,24.4,3.0107117660133587,2.994545769386631,13.01909152879936,3.272617365787694,11.719399172713246
3,24.4,1.4287596007855365,1.4247863455838303,17.265961750045623,1.5370121971841992,15.86509885338784
3,24.4,1.7959652279195335,1.7885280425792736,14.977694133644436,1.8812485604232405,13.728069308273964
3,24.4,1.1813704242003973,1.1739889668858718,16.520103665596178,1.268626196253901,14.95532111271522
3,24.4,1.8587171743680913,1.849761286822618,23.082855096492185,1.9504824012380326,21.115491469293264
3,24.4,1.4576695127334236,1.4481882175470753,15.10067745628939,1.5726760180234858,13.724100513477303
3,24.4,1.6504385937516444,1.6482280561010378,18.773519914634953,1.7009226734477356,17.26062113757058
3,24.4,2.3214596264420484,2.3215900808563648,21.028474735741156,2.4890475707898485,19.543882986935003
3,24.4,2.4525930041725936,2.4464950038960604,12.821098547333358,2.495837969050218,11.836439771867338
3,24.4,1.8624110613630964,1.857208670775598,17.400083725531662,1.9777724142751347,16.107690766595052
3,24.4,1.521232220709227,1.5143613290234819,16.05492591696398,1.6521957925860855,14.506592220052559
3,24.4,1.5039656765768703,1.4925943121250114,17.755021435201524,1.5796077402953022,15.697362570802342
3,24.4,1.607234515311531,1.5955367039418717,15.77149092972667,1.7665246802152246,14.04760720451088
3,24.4,2.237995071042814,2.2375991211278916,22.03905117679944,2.381754600090351,20.601086075532315
3,24.4,2.254154168238528,2.248273894302394,15.386058131683644,2.3468386637950265,14.307938399953393
3,24.4,1.3979990297520624,1.3962615053144454,19.974098554428824,1.5148394476039706,18.335193183032708
3,24.4,2.357226747414546,2.339013740694801,16.245265185502017,2.4573965369124253,14.409067733879223
3,24.4,1.5944931236670203,1.5840882611223968,14.445952538379537,1.7292143827336852,13.000296388723555
3,24.4,1.923844896770576,1.9158785123483746,15.758998758899898,2.0387994688061326,14.53586621113417
3,24.4,1.7566714552873783,1.7517656468727314,16.819669644275958,1.9159062123180852,15.369742908744318
3,24.4,2.0976812187360676,2.1010132611930583,15.577142327851046,2.213206936458055,14.736816332553934
3,24.4,2.5095124535058586,2.505782186115939,18.497380388135177,2.679798206786178,17.085283069252345
3,24.4,2.4177727637408886,2.4127767750764195,16.895232385064645,2.609489881204395,15.645982273490237
3,24.4,1.8998382722418978,1.8921811754594196,19.626874493773343,2.046342305999625,18.027081196940458
3,24.4,1.9433052310727408,1.9354165438170894,16.214625811034576,2.093052635209942,14.895261534650237
3,24.4,1.7130868215385817,1.70899233642008,18.295033169665007,1.7989259227548835,16.896017377921627
3,24.4,1.7103227808063406,1.7023245100926723,16.88280088826604,1.773297298842881,15.341519002702741
3,24.4,1.717302275847445,1.711390191611972,20.26384130756834,1.8128548071441644,18.611937211411924
3,24.4,3.049230857177902,3.040265079090515,19.372886251401567,3.2506833285632863,17.79205680986402
3,24.4,2.388457934562992,2.378282614214733,17.109852619379744,2.5958798155428124,15.53325095712968
3,24.4,5.432168699666039,5.387681135390967,18.630661440780532,6.108826005614555,16.425071256673817
3,24.4,1.840563878783487,1.8261360279589585,23.971487993547914,2.0202021738744333,21.448133651091695
3,24.4,1.1894931448351378,1.1778954558078691,17.747980870868908,1.335995399691903,15.644330878536168
3,24.4,1.7298467300664508,1.7226083962653074,15.176439574038657,1.8775801522058306,13.907394794961165
3,24.4,2.2163965529206076,2.209071379075784,17.29631573745514,2.384859279232667,15.769649120563225
3,24.4,3.5600815219582236,3.553440668440194,15.362459427018345,3.7626908685156404,14.268603988064427
3,24.4,1.4151453481846787,1.407540498144063,15.256865088799684,1.538434230247448,13.848052205243322
3,24.4,1.6685455084891556,1.6635618964160122,17.575745193152386,1.7851200776774447,16.02933545617046
3,24.4,1.6572114600297394,1.6514252757557564,16.633251618019344,1.6922799989291117,15.251435171843363
3,24.4,2.2038989776343163,2.194647496470759,19.850355950182006,2.260401654070281,18.03518159362763
3,24.4,2.4240168070082344,2.423169363249463,16.44061683383355,2.5937136303514388,15.181676176233124
3,24.4,2.0994977427698562,2.095130764305019,14.611951166186438,2.170291754147445,13.687513136045009
3,24.4,1.5690043347040585,1.5675501291728933,16.548055340896987,1.6458593249839875,15.394897110350582
3,24.4,2.4759071540955393,2.4585493185304257,17.740999964621448,2.694256382932788,15.93239614203959
3,24.4,4.090029069478046,4.081956347000639,16.539362025608707,4.310803776123444,15.293322832576067
3,24.4,2.6564648898575043,2.6424865444279626,14.940288969898653,2.548962536158743,13.60519175215863
3,24.4,2.5500035720907475,2.547692864597798,15.52519714263534,2.6556187836454868,14.517726935350693
3,24.4,1.669205363916687,1.6547786152740929,17.514314723476335,1.8646765674456198,15.313182220186798
3,24.4,2.062502359432165,2.0571595077493363,16.661020652476136,2.1580433777794505,15.498551091536989
3,24.4,1.3462706595963123,1.3430274466725185,18.346415988402537,1.4086755296631122,16.949841636794858
3,24.4,2.604868515649975,2.5912830802545024,18.195782942422948,2.626622469438388,16.64000926715583
3,24.4,1.5358828642237397,1.5249305390450962,19.179813464355238,1.6222642010068047,17.26751070521886
3,24.4,1.7689803291400725,1.7497040192303055,15.624096247319144,2.0111111385668403,13.597728872589332
3,24.4,1.172999899535211,1.1613185701361235,16.619828915211702,1.3112246692443845,14.735052616199845
3,24.4,1.3434121481372465,1.3426157102915097,20.761245162026334,1.4387804344557362,19.2688303390195
3,24.4,2.4201868812910936,2.4100172523499928,18.53415672568638,2.5069863209910155,17.001917706725514
3,24.4,3.780979319440971,3.754721815112663,16.522495222162664,4.094025103997497,14.727174211172256
3,24.4,1.513324011420852,1.506294637514454,15.582200426801066,1.644373229009804,14.027513143089774
3,24.4,2.914473655084866,2.89257330691394,16.579458478687425,3.1547471120169943,14.909513294932989
3,24.4,2.5918855573888773,2.5826903673458497,13.975721548324703,2.7539840633429047,12.97396507903323
3,24.4,3.6599596903188782,3.648471486079017,17.049391831504504,3.9004242542159155,15.753893544959334
3,24.4,1.59455854964191,1.5847678501404099,15.71943753833217,1.7124114902346201,14.29983362235239
3,24.4,2.0548364377426953,2.0433933267365063,15.439033894065242,2.2228694593444795,13.989155031402314
3,24.4,1.6335876718936735,1.6286114408874852,13.495609076864639,1.7678405231412682,12.32446747851646
3,24.4,1.5044810816825251,1.5035349332354844,14.793898639689473,1.5824141030779464,13.75744522110115
3,24.4,1.8283759793033383,1.82453293157579,14.658116966328768,1.9384383777907117,13.520537705124923
3,24.4,3.510971675374228,3.508092077324437,19.72213349535138,3.723176153079046,18.124781999412686
3,24.4,3.735654804712925,3.733460927209863,19.95992747979173,4.0394836607572815,18.40378062510993
3,24.4,1.6906810254855975,1.6898636268849057,17.011360203120873,1.7032770822122947,15.998825275179172
3,24.4,1.5465043246486787,1.5325351107739102,18.194970861028246,1.7180576323963097,16.136245348600383
3,24.4,1.2565234558282643,1.2491016291490682,17.991378467993812,1.3719217306961318,16.199843283952063
3,24.4,3.252388124910752,3.241240026013935,20.45266562565398,3.5362884243217367,18.792667186642383
3,24.4,2.1428832017209474,2.130912516718658,18.71717324092642,2.289271269945803,16.99015683449734
3,24.4,1.5237702078508262,1.518025493086979,18.468774877577026,1.610501139970498,16.90531629573304
3,24.4,1.9861776506614135,1.969222914208512,15.114130142401363,2.1015564676414384,13.518728997456211
3,24.4,2.7980973732377064,2.7980404166499007,17.730062164043677,2.9948328870494128,16.422106842124705
3,24.4,2.080455197592253,2.06991091156557,16.656513551376783,2.156833810326641,15.160282058809187
3,24.4,1.2640437129964186,1.260171435253574,15.945875080604539,1.3151920188677144,14.645185264039254
3,24.4,3.3429873301913164,3.313036361025513,14.980167231254525,3.6528318797521493,13.306488378927227
3,24.4,2.009811463701696,2.0061507688488307,16.28943640510711,2.163939345242331,15.068398159848806
3,24.4,2.714893339434043,2.7175288551975356,15.998083504938947,2.7477730379683085,15.012924505317594
3,24.4,2.4593017647708697,2.4443712312767527,19.957140821988798,2.661013356922001,17.929018398890648
3,24.4,2.464310514293795,2.464273539067839,19.379906350592996,2.5181866307675254,18.176674809016482
3,24.4,2.902028793189292,2.879824121265682,19.739194124985985,2.945076832724669,17.787402297440796
3,24.4,1.5028508396388245,1.504931616422871,17.276487612015462,1.5872401174665018,16.244758697721142
3,24.4,2.1838648474693128,2.1817829043791654,15.971264139253098,2.3667870947426284,14.672119973094144
3,24.4,1.703829722864503,1.7007217731347921,17.863017256155217,1.7914742226145208,16.58228395844655
3,24.4,2.266565025451487,2.264344195115681,17.118823399162203,2.319136947626811,15.930204299097168
3,24.4,1.2363510737536132,1.2342332107791454,20.084795825415664,1.2993549764022572,18.606123020514186
3,24.4,2.257186604035404,2.246232740576371,14.499508253902713,2.4658688560370505,13.1454882453505
3,24.4,1.8657589351184565,1.858190086298997,14.29648113897773,1.968458365973359,13.189190399668254
3,24.4,3.066133399205152,3.053236066391934,18.167475648579426,3.169735383575691,16.669223333982927
3,24.4,1.2540154662402831,1.241637970423954,16.294749362996335,1.3813159584260457,14.336303457381884
3,24.4,1.6415914307971107,1.6283944648410424,16.634596353276848,1.791859898926728,14.980574447339457
3,24.4,2.689636755096589,2.682732798445778,18.502708322156312,2.9371547721694857,16.90472176040334
3,24.4,1.2302827211456469,1.2226439200772279,22.407154130764173,1.3489368125236243,20.168247848475655
3,24.4,6.504273950117443,6.507116175617355,19.99555730448901,6.984801277631744,18.63457574238691
3,24.4,1.4681631391143521,1.457134961836316,17.17634674659926,1.5699909049589298,15.334662070841695
3,24.4,1.4431529782151142,1.4420909080055462,14.60273817432118,1.537506860788757,13.546368127408943
3,24.4,2.8680721640610747,2.8649781174389806,18.44394029831272,3.0935583367941284,16.891195778198245
3,24.4,1.473064589864779,1.464831284842896,17.848658805832507,1.539875779737788,16.22163362343507
3,24.4,1.750133257968024,1.73330391805258,15.734751465358464,1.951343723805561,13.888361268020377
3,24.4,1.7782061562126017,1.7603209922262382,16.851865213915225,1.9510560400376533,14.92821513866669
3,24.4,2.1523558589271468,2.156541742100384,14.357072500769352,2.298217367382677,13.50880106117005
3,24.4,2.7339337439725435,2.7393004365686426,16.079255281158282,2.9311037781274063,15.078201042083357
3,24.4,3.06620920795121,3.0660229549302835,15.926016361018503,3.2792573293401097,14.673660286037082
3,24.4,1.518182797862902,1.5073754963121955,18.007008220016857,1.6766095033421715,15.875944249337072
3,24.4,2.519547462599214,2.5022671065990707,18.901181483749415,2.530817151795631,16.96168663071498
3,24.4,1.3442328657135252,1.3345547318849575,13.99497501760084,1.466791265539524,12.60713997963119
3,24.4,2.9946425188050068,2.9706154153402093,15.127266417042918,3.282241687770711,13.644805657676459
3,24.4,2.139688249561646,2.1389139784016704,16.203280819656506,2.2180749421369006,15.14518076231978
3,24.4,1.7441669520833771,1.7345454829447104,15.808054629845717,1.881313404719876,14.33479746916462
3,24.4,3.31198869701691,3.3021424988986343,14.604031078634485,3.3669888307865783,13.508659766658683
3,24.4,5.704028677930309,5.6921092899004755,22.394896730564742,6.057984824528596,20.480690511776466
3,24.4,2.626088445348531,2.616529164612386,20.282415735481333,2.4765846598753054,18.55675498152889
3,24.4,1.9523001370653263,1.9443793662104731,18.18849423863821,1.8882805097109,16.519561990336143
3,24.4,3.2163666400606896,3.1855464967583806,17.935048497484928,3.408728673287388,15.672555442114534
3,24.4,1.6896474656492966,1.6886199356438683,16.002587419406975,1.8214632134869495,14.818941461628878
3,24.4,1.7328111065682406,1.7299973805257596,17.872378520060412,1.8247688261064388,16.60199473571089
3,24.4,4.973694519741403,4.948563766908034,17.115464199068402,5.44503824793479,15.520667454512806
3,24.4,1.1917011535713715,1.1844957423543059,19.34848046647744,1.3011417268871612,17.522119905893316
3,24.4,2.027512063919851,2.0193015882746437,20.75494989218665,2.2078076058780742,18.934385069230693
3,24.4,3.3000421682473364,3.289925803490402,18.31318955950673,3.57562344418546,16.745064851368216
3,24.4,2.399850245246176,2.3751819645617296,15.364769612490091,2.698879196925914,13.504065136137841
3,24.4,1.6764076520163558,1.6690115993404169,15.584539623030217,1.7837500855403807,14.266361711443594
3,24.4,1.449581960024999,1.445626323241104,21.486762145535533,1.5647019224019445,19.769026629567527
3,24.4,2.0979969925636026,2.096992676926303,15.997114243297274,2.2344852520112077,14.965992984668192
3,24.4,2.478285366211044,2.481283426186134,13.447888049062847,2.628880854454155,12.67689499494519
3,24.4,1.4557860249263908,1.4527952277182046,18.054960424967497,1.528025365288522,16.565087824196052
3,24.4,1.644450727333857,1.619638132609471,17.628734826767122,1.8907100054211108,14.761128660739157
3,24.4,2.0267689677614493,2.025167831060937,15.869637430819566,2.163085517979245,14.78706813945633
3,24.4,1.7914987102253543,1.7753640611079056,15.257896876907353,1.9548869428909732,13.441721796960032
3,24.4,2.0183245168600457,2.013952889891847,16.675224247476656,2.158170605211409,15.428061171496791
3,24.4,1.8260752054356655,1.8136145969317516,16.495741269857735,1.9858363533771197,14.767946318150692
3,24.4,1.4309906348044636,1.4196750382271706,16.499135425790875,1.572182046296133,14.762883561959436
3,24.4,2.2323635516274467,2.2330740900044206,17.441040971656093,2.3978458768587707,16.2392041200245
3,24.4,1.3587077976403934,1.3496072094570986,16.5493212734304,1.4952399769416083,14.853724846456915
3,24.4,1.8539242041473625,1.8501148057931966,16.976053426767912,2.0050918923494883,15.613816771246853
3,24.4,1.7011865543533835,1.6978103078655855,16.9926966517968,1.6557419397033744,15.759161126405424
3,24.4,2.258846619748079,2.2486010644418486,14.547790857333451,2.454691574062775,13.335989204186394
3,24.4,2.0362205360471144,2.033428494992003,18.280150161053704,2.182149329358127,16.899612049180323
3,24.4,2.877427243484482,2.853176490072715,15.778454492374596,3.1133940012806702,14.027433850271125
3,24.4,1.873908864014487,1.8756650693594195,16.893339046834775,1.9063071879556301,15.77858167089634
3,24.4,2.035867650454332,2.031541493339642,18.16337705184029,2.1893203380800634,16.797820087021446
3,24.4,1.2134162059773812,1.2016407660308406,15.250744757098726,1.3601321350679898,13.42832447517692
3,24.4,1.957139572555281,1.9426191171483265,15.116515371416192,2.140084016778502,13.670744127325667
3,24.4,3.028185068477581,3.0131418509497268,21.287698937508544,3.25099997383627,19.45775093400799
3,24.4,3.146559306793039,3.1329716863404005,17.02766155749304,3.1132387967221162,15.62337552122352
3,24.4,1.0729089085408128,1.0650524244326403,16.111889048703265,1.1820045173352909,14.509665644203126
3,24.4,1.527968845712964,1.5257146970504556,16.829450903573843,1.6322915449546946,15.724234783863466
3,24.4,1.3383578664024651,1.3294230904255495,17.554686921591852,1.4513629577074811,15.67315982568932
3,24.4,2.7227948865428253,2.710798770402468,15.411763095187549,2.919347648721697,14.053613353300191
3,24.4,4.181576105939515,4.1655436728159705,16.26856528479115,4.511919505467024,14.830014309100052
3,24.4,2.145239334806537,2.1302458307452024,17.446343176208035,2.318832622801844,15.6700372054165
3,24.4,1.4845745564249246,1.4775756325621983,16.996255893031776,1.587270044486598,15.556760811645924
3,24.4,1.4346682586692279,1.4355464308422186,15.538117277857019,1.514110546902657,14.635891053243546
3,24.4,2.1314481396485925,2.126353197905538,17.033775447060684,2.2431258850018665,15.766824927770346
3,24.4,1.6821458227998227,1.6774629589961918,16.962860202175733,1.6224128672083502,15.551439925635128
3,24.4,2.705122344422515,2.6925583412340512,15.512686322091753,2.874066126872673,14.24488978529473
3,24.4,2.828377318367941,2.8304729201350094,16.468344245390146,3.0294439686861456,15.255232918137859
3,24.4,2.2476102633800017,2.2305134999340734,16.08454982004739,2.4736757382286485,14.257155748573098
3,24.4,1.9245617058801372,1.912615244330404,14.53111106112492,2.076416483596796,13.20367375614316
3,24.4,2.3990772915292706,2.3928570870852566,16.76089144784219,2.4050136639827944,15.556042546568076
3,24.4,1.7093485755886626,1.6929196118859677,17.73188833476227,1.8472909985138852,15.817198300752443
3,24.4,1.8677007752871146,1.8560984827203282,16.73947091231416,2.040744817970504,15.218283593964998
3,24.4,3.9168134760507924,3.8945647780510755,13.78835070363039,4.101970159877981,12.374632956216178
3,24.4,1.902277568656001,1.894792512833782,17.899894059018177,2.0815308796863303,16.32724649089736
3,24.4,1.75731194953848,1.7462005803184781,16.385462412152897,1.9168443282858352,14.588467728669263
3,24.4,3.9078443969197156,3.891699061166401,15.018773319219726,4.1488348228220815,13.61134631341651
3,24.4,2.5340156305201114,2.5280490738167165,21.118493387704476,2.710340479890557,19.469425772592054
3,24.4,2.4143218311919123,2.4019312256348893,20.063906174437847,2.571810584069703,18.322071441871746
3,24.4,2.8069361799909407,2.811548915229735,19.31772717996946,2.972776636363207,18.182306778283056
3,24.4,3.006605180798677,2.999103726952882,15.26516881993703,3.218139249880818,14.116689382007932
3,24.4,1.6967013837397198,1.6869500996130946,15.987620485240509,1.8704709735474316,14.459594136491217
3,24.4,1.1406923334484644,1.131888348035606,19.02840092366912,1.2506301314221095,17.135250348207546
3,24.4,3.3610460416627794,3.338961581728117,21.248950300756707,3.7004162895607493,19.13387845033562
3,24.4,1.8900531778259644,1.8839907644748777,16.90044502012371,2.04048840854349,15.593154019686907
3,24.4,1.6881918300300205,1.6856958196450724,18.548719474789195,1.833338825615204,16.990724864115055
3,24.4,2.134978057021065,2.128455225461224,22.460313647960184,2.2843557269774433,20.891028856355238
3,24.4,3.6067515101829235,3.5791568124610755,20.745520051778076,3.863294358458074,18.51832347076837
3,24.4,2.4534492000019728,2.45604773424393,14.7878917518057,2.587585874148674,13.866382057969393
3,24.4,1.83316101959809,1.8295304935900707,16.24860169894958,1.9751680353721326,15.054532325414161
3,24.4,1.7924194642692328,1.7916886744047689,15.656178338910895,1.9122715395418262,14.653883805966329
3,24.4,1.3599197751847578,1.3531819946145571,15.896147301053057,1.465146178527875,14.465356550624376
3,24.4,1.2458350364468553,1.2434124774480966,17.106307371847414,1.3493754739535753,15.789684961565484
3,24.4,4.158855311124701,4.148907464038003,18.983853504496608,4.551401419685039,17.26853866305616
3,24.4,1.5291886726176853,1.5217766447145273,14.31484385629847,1.654368276819802,13.025929666603439
3,24.4,1.5281118832301188,1.5253466754484666,13.233519218139364,1.5989219481328842,12.192311849695209
3,24.4,1.332641632846576,1.3277426165437876,16.673876541071586,1.4086238933588506,15.302105101153021
3,24.4,3.7141961245380637,3.6850809138925196,16.075999318575597,3.989614211837536,14.2937119440903
3,24.4,2.055716755305375,2.0496304689911202,14.036745145227263,2.2221947077916724,12.83428579961218
3,24.4,2.177568167280889,2.1586985699345185,18.36722797695276,2.3860016298202336,16.242045212658134
3,24.4,2.8730269464929163,2.862242022906976,20.850739038670586,2.982137451500729,19.134417121079647
3,24.4,3.4848673085315722,3.478086734386261,15.372762279246212,3.5144204840306257,14.220531696378865
3,24.4,1.5128337170849047,1.5051086140444274,16.433756790687188,1.6562539245346508,14.943248913827532
3,24.4,1.4404044944608152,1.4399665529013062,16.22380848771579,1.5693890275971976,14.937236616991528
3,24.4,1.1311555419583708,1.1281683613525941,16.268508473516075,1.2179528941693036,15.002630291011998
3,24.4,1.3001047395313579,1.295409751534888,16.59405926476058,1.3735375556536351,15.200539478673099
3,24.4,2.311108291919657,2.305852382927608,17.50217246513677,2.462022086927897,16.189927308335644
3,24.4,2.0594133311146923,2.054839544309725,16.640840177467418,2.243565425092721,15.265273002159063
3,24.4,2.3772754654828105,2.370631067285666,22.618948011941757,2.5873784760960876,20.77745822958318
3,24.4,3.014695977052171,3.0202883718529008,17.739006527057967,3.0049583136768225,16.720779679867245
3,24.4,1.7563115303989287,1.748737380428016,15.924387873345395,1.8724099959020226,14.594733263586791
3,24.4,2.2733023563107286,2.262648869489119,10.778681114345682,2.2290858939981466,9.911610432034877
3,24.4,1.5374355050443742,1.5297785129330503,15.004495251671893,1.6224490159256824,13.697315324171136
3,24.4,2.2597435376790562,2.241935909656594,15.677000018064533,2.428546377667382,13.987112114374002
3,24.4,2.1803909496978346,2.1672262840801357,18.768281323026027,2.359309674931321,16.85253034235572
3,24.4,2.799528767225204,2.7682004826730844,15.205795468423496,2.9947477024549385,13.14511599634875
3,24.4,1.6980800154169629,1.6926203655027987,16.13840871446557,1.8320480547631164,14.860412266828918
3,24.4,1.892137757445452,1.8854100682441541,17.63289763874642,2.0511841586678634,16.132491547849625
3,24.4,0.9849049972082232,0.982709611553669,15.582994282401026,1.0657291783020444,14.306284097403003
3,24.4,1.8009474848145919,1.7853444842170125,17.881026287045582,1.987438660650719,16.044124744027602
3,24.4,1.4638486803711834,1.4563784196193352,18.797619209426266,1.5466721646361234,17.197607252874523
3,24.4,1.9455270586799716,1.93726610451405,18.33929120120634,2.1213587783071683,16.698215346443618
3,24.4,1.9562536901711745,1.9567600829965575,17.616546655620443,1.9522930833086234,16.347389490268665
3,24.4,2.5097696434833296,2.493344783377472,15.093546695534668,2.657725662222727,13.651184187117702
3,24.4,1.4637043083285908,1.4590674318161243,16.730609497647087,1.569833755241588,15.348357686771406
3,24.4,1.4866138109073472,1.481977256081265,15.839933997259845,1.606474123379619,14.546465278868
3,24.4,1.8822710218934497,1.8792178885882167,21.058977321079148,2.0209094045369715,19.511332521720597
3,24.4,3.0139838124910803,2.985977862566586,17.77887859664062,3.278483896318531,15.627875694360116
3,24.4,1.5440420111384345,1.5297243593704064,15.999414013319031,1.6923110110158863,14.117663539057961
